Country,Year,Inbound Country,Inbound Visitors,Outbound Country,Outbound Visitors,Distance,Cultural,Government_prioritization,Segurity_homocide,Segurity_terrorism,Natural_resources,Price_competitiveness,Service_infrastructure,Visa_requirements
Netherlands,2018,Belgium,1566.0,France,2873.0,182.4115265386483,3.386677041177287,4.882213593,0.038764476644836045,6.988858947753906,2.720404317406132,4.606178167578269,4.8357063446091955,1.681260945709282
Netherlands,2014,United Kingdom,1857.0,Spain,1856.0,931.1145931508378,3.5108852923096148,4.9171047960014995,0.06304728546409807,6.98,3.193984477698146,3.560724676510793,4.618782222869813,1.6112084063047285
Netherlands,2015,United Kingdom,1967.0,Spain,1969.0,931.1145931508378,3.5108852923096148,4.9171047960014995,0.06304728546409807,6.98,3.193984477698146,3.560724676510793,4.618782222869813,1.6112084063047285
Netherlands,2016,United Kingdom,2045.0,Spain,2177.0,931.1145931508378,3.3646613766698414,4.699560424647753,0.09055719735994117,6.9762156448202965,2.247934493771569,4.126829571126099,4.856345832874228,1.681260945709282
Netherlands,2017,United Kingdom,2229.0,Spain,2696.0,931.1145931508378,3.3646613766698414,4.699560424647753,0.09055719735994117,6.9762156448202965,2.247934493771569,4.126829571126099,4.856345832874228,1.681260945709282
Netherlands,2018,United Kingdom,2212.0,Spain,2630.0,931.1145931508378,3.386677041177287,4.882213593,0.038764476644836045,6.988858947753906,2.720404317406132,4.606178167578269,4.8357063446091955,1.681260945709282
New Zealand,2014,Australia,1091.22,Australia,1091.22,4398.042291168318,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2015,Australia,1136.9,Australia,1136.9,4398.042291168318,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2016,Australia,1176.14,Australia,1176.14,4398.042291168318,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
New Zealand,2017,Australia,1221.76,Australia,1221.76,4398.042291168318,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
New Zealand,2018,Australia,1205.404,Australia,1205.404,4398.042291168318,2.0096899264742323,6.271186352,0.06902937073170788,6.9989627075195315,4.34362920389785,4.678142993663576,5.804208204842096,4.273204903677758
New Zealand,2014,China,76.86,United States,164.76,10435.32232909198,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2015,China,85.98,United States,176.98,10435.32232909198,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2016,China,101.18,United States,197.0,10435.32232909198,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
New Zealand,2017,China,121.08,United States,204.16,10435.32232909198,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
New Zealand,2018,China,132.416,United States,214.943,10435.32232909198,2.0096899264742323,6.271186352,0.06902937073170788,6.9989627075195315,4.34362920389785,4.678142993663576,5.804208204842096,4.273204903677758
New Zealand,2014,United States,164.76,Fiji,130.08,28161.37577114979,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2015,United States,176.98,Fiji,145.98,28161.37577114979,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2016,United States,197.0,Fiji,159.54,28161.37577114979,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
New Zealand,2017,United States,204.16,Fiji,178.18,28161.37577114979,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
New Zealand,2018,United States,214.943,Fiji,191.614,28161.37577114979,2.0096899264742323,6.271186352,0.06902937073170788,6.9989627075195315,4.34362920389785,4.678142993663576,5.804208204842096,4.273204903677758
New Zealand,2014,United Kingdom,101.42,China,76.86,20265.31175934799,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2015,United Kingdom,112.14,China,85.98,20265.31175934799,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2016,United Kingdom,110.0,China,101.18,20265.31175934799,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
New Zealand,2017,United Kingdom,123.14,China,121.08,20265.31175934799,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
