Country,Year,Inbound Country,Inbound Visitors,Outbound Country,Outbound Visitors,Distance,Cultural,Government_prioritization,Segurity_homocide,Segurity_terrorism,Natural_resources,Price_competitiveness,Service_infrastructure,Visa_requirements
Estonia,2016,Finland,574.411,Finland,574.411,6.941664012581427,1.5859222539352373,4.863185037192652,0.07913322568900223,6.984143763213531,2.445405960508237,5.069570666977967,5.458332823465675,1.681260945709282
Estonia,2017,Finland,561.124,Finland,561.124,6.941664012581427,1.5859222539352373,4.863185037192652,0.07913322568900223,6.984143763213531,2.445405960508237,5.069570666977967,5.458332823465675,1.681260945709282
Estonia,2014,Latvia,247.0,Russian Federation,233.0,6.982706267529702,1.5452324251947294,5.635610319509332,0.3502626970227671,6.9885,2.692230258342647,4.622967488028263,5.866950815508915,1.6112084063047285
Estonia,2015,Latvia,357.959,Russian Federation,213.538,6.982706267529702,1.5452324251947294,5.635610319509332,0.3502626970227671,6.9885,2.692230258342647,4.622967488028263,5.866950815508915,1.6112084063047285
Estonia,2016,Latvia,347.311,Russian Federation,218.808,6.982706267529702,1.5859222539352373,4.863185037192652,0.07913322568900223,6.984143763213531,2.445405960508237,5.069570666977967,5.458332823465675,1.681260945709282
Estonia,2017,Latvia,351.436,Russian Federation,219.689,6.982706267529702,1.5859222539352373,4.863185037192652,0.07913322568900223,6.984143763213531,2.445405960508237,5.069570666977967,5.458332823465675,1.681260945709282
Estonia,2014,Germany,139.0,Sweden,164.0,6.618816045640033,1.5452324251947294,5.635610319509332,0.3502626970227671,6.9885,2.692230258342647,4.622967488028263,5.866950815508915,1.6112084063047285
Estonia,2015,Germany,222.834,Sweden,217.123,6.618816045640033,1.5452324251947294,5.635610319509332,0.3502626970227671,6.9885,2.692230258342647,4.622967488028263,5.866950815508915,1.6112084063047285
Estonia,2016,Germany,220.919,Sweden,236.623,6.618816045640033,1.5859222539352373,4.863185037192652,0.07913322568900223,6.984143763213531,2.445405960508237,5.069570666977967,5.458332823465675,1.681260945709282
Estonia,2017,Germany,230.093,Sweden,240.447,6.618816045640033,1.5859222539352373,4.863185037192652,0.07913322568900223,6.984143763213531,2.445405960508237,5.069570666977967,5.458332823465675,1.681260945709282
Estonia,2014,Sweden,164.0,Germany,139.0,6.86324032131441,1.5452324251947294,5.635610319509332,0.3502626970227671,6.9885,2.692230258342647,4.622967488028263,5.866950815508915,1.6112084063047285
Estonia,2015,Sweden,217.123,Germany,222.834,6.86324032131441,1.5452324251947294,5.635610319509332,0.3502626970227671,6.9885,2.692230258342647,4.622967488028263,5.866950815508915,1.6112084063047285
